"","Year","FishName","Ages","Site","OtoWidth","FSLann","TannS","TsummS","TautS","TwinS","TsprS","TannW","TsummW","TautW","TwinW","TsprW"
"464",1970,"X040055",23,"South",0.925389249798579,1.00642726164533,0.990283338088011,0.993507426253415,0.99502378695411,0.977579390201578,0.993867605673498,0.989724262129838,0.979310593450313,0.985290620733925,0.997268444570919,0.999009230985508
"465",1970,"X060028",10,"South",0.78719995610936,1.00639261349639,0.990267942700764,0.993492417179241,0.995005152553742,0.977564865034345,0.993854622555599,0.989720288270992,0.979305124725192,0.985292302627089,0.997265357406554,0.998999513687949
"466",1970,"X050110",6,"South",0.833399935379589,1.00635800771658,0.990252429343523,0.993477352507125,0.994986371444778,0.977550186236502,0.993841518915126,0.989716211357356,0.979299625018791,0.985293838964439,0.997262137330496,0.998989689552588
"467",1970,"X040036",9,"South",1.0312892680618,1.00632344538336,0.990236797965536,0.993462232385772,0.99496744382947,0.977535353635984,0.993828294303669,0.989712031219082,0.979294094278882,0.985295229785851,0.997258783993728,0.998979758210197
"468",1970,"X040070",17,"South",0.752261292098955,1.00628892757197,0.990221048519924,0.9934470569661,0.994948369911195,0.977520367067357,0.993814948275645,0.989707747690288,0.979288532459496,0.985296475136121,0.997255297048809,0.998969719292385
"469",1970,"X050099",24,"South",0.617930824931598,1.00625445535526,0.990205180962663,0.993431826401029,0.994929149895339,0.977505226372664,0.993801480387422,0.989703360608376,0.979282939520821,0.985297575064896,0.997251676149288,0.998959572431605
"472",1970,"X040045",7,"South",1.57132161749883,1.00615132296985,0.990156869222723,0.993385805388869,0.994870615337118,0.977458878046995,0.993760341150628,0.989689576459346,0.979265973681226,0.98530000287825,0.997240006269846,0.998928480516223
"475",1970,"X040046",15,"South",0.978525266461094,1.00604863935439,0.990107493172565,0.993339293753054,0.994810773438851,0.977411137528587,0.99371808937948,0.989674854763263,0.979248726917821,0.985301124093087,0.997227118407889,0.998896403902136
"477",1970,"X050289",7,"South",0.833599290783532,1.00598044706748,0.990073984165136,0.993308015615419,0.994770155400713,0.977378535483767,0.993689297692576,0.989664517507837,0.979237072944248,0.985301146681874,0.997217845293858,0.998874467564133
"479",1970,"X050103",13,"South",0.89923718462476,1.005912475395,0.990040001665426,0.993276522750934,0.994728960651446,0.977345312457512,0.993660002945844,0.989653760740404,0.979225294164779,0.985300590164894,0.997208024053316,0.998852086281511
"483",1970,"X050263",17,"South",0.895307967288039,1.005777227478,0.989970615840702,0.993212898426846,0.994644848161657,0.977277000784314,0.993599890777143,0.989630984562036,0.979201363067824,0.985297742966198,0.997186726432037,0.998805977257527
"484",1970,"X050184",7,"South",0.816838467479344,1.00574356647512,0.989952973355535,0.993196860349561,0.994623462405661,0.977259533796554,0.993584543077274,0.989625026758882,0.979195302713973,0.985296670515788,0.997181055257359,0.998794167375631
"485",1970,"X050088",2,"South",0.92734799613631,1.0057099679445,0.989935212463459,0.99318076984002,0.994601934057075,0.977241911071791,0.993569066688181,0.989618963222685,0.979189211435365,0.985295454040206,0.997175244710786,0.998782243720977
"487",1970,"X050255",6,"South",1.38649448087193,1.00564296244758,0.989899335490679,0.993148432272644,0.994558450516316,0.977206198247995,0.993537726207113,0.989606518515664,0.979176936367373,0.98529258951987,0.997163204180885,0.998758053650967
"491",1970,"X050085",16,"South",0.949377688938991,1.00550974663139,0.989826161199325,0.993083136300657,0.994469782701878,0.977132902346607,0.993473483103766,0.989580355703958,0.979152018377025,0.98528513800229,0.99713743619082,0.998708292408196
