"Year","FishName","OtoWidth","Ages","Site","FSLann","FSLsumm","FSLaut","FSLwin","FSLspr","TannS","TsummS","TautS","TwinS","TsprS","TannW","TsummW","TautW","TwinW","TsprW"
1967,"X060264",16.13366667,13,"West",0.7117,NA,0.743666666666667,0.779333333333333,0.619333333333333,18.8691666666667,20.32,20.1566666666667,17.5233333333333,17.4766666666667,20.1866666666667,21.1533333333333,21.4966666666667,19.3433333333333,18.7533333333333
1967,"X060267",15.65633333,18,"West",0.7117,NA,0.743666666666667,0.779333333333333,0.619333333333333,18.8691666666667,20.32,20.1566666666667,17.5233333333333,17.4766666666667,20.1866666666667,21.1533333333333,21.4966666666667,19.3433333333333,18.7533333333333
1967,"X050116",33.569,5,"South",0.7117,NA,0.743666666666667,0.779333333333333,0.619333333333333,18.8691666666667,20.32,20.1566666666667,17.5233333333333,17.4766666666667,20.1866666666667,21.1533333333333,21.4966666666667,19.3433333333333,18.7533333333333
1967,"X060270",18.387,3,"West",0.7117,NA,0.743666666666667,0.779333333333333,0.619333333333333,18.8691666666667,20.32,20.1566666666667,17.5233333333333,17.4766666666667,20.1866666666667,21.1533333333333,21.4966666666667,19.3433333333333,18.7533333333333
1967,"X060269",21.52033333,5,"West",0.7117,NA,0.743666666666667,0.779333333333333,0.619333333333333,18.8691666666667,20.32,20.1566666666667,17.5233333333333,17.4766666666667,20.1866666666667,21.1533333333333,21.4966666666667,19.3433333333333,18.7533333333333
1967,"X050184",20.42366667,4,"South",0.7117,NA,0.743666666666667,0.779333333333333,0.619333333333333,18.8691666666667,20.32,20.1566666666667,17.5233333333333,17.4766666666667,20.1866666666667,21.1533333333333,21.4966666666667,19.3433333333333,18.7533333333333
1968,"X060093",18.235,2,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060254",15.299,22,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050247",32.5475,6,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X040036",22.89133333,7,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060028",18.97166667,8,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050110",21.80066667,4,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050289",18.24566667,5,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X040046",21.04333333,13,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060091",21.64633333,10,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X040045",41.83933333,5,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X040070",19.92233333,15,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060180",23.49833333,16,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060135",16.497,5,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060141",15.25933333,9,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050099",13.214,22,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050134",16.332,1,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050255",27.83433333,4,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050263",15.96733333,15,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060113",34.373,4,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060116",17.4895,7,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050229",25.24533333,7,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050103",21.781,11,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060251",17.1845,18,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060089",18.49866667,29,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X040033",35.7825,1,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060267",15.813,19,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060228",15.899,6,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060115",17.4155,8,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050116",22.31833333,6,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060266",23.44833333,4,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060264",15.814,14,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060117",16.29766667,12,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060253",16.77466667,9,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X040019",16.456,14,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060149",12.97966667,31,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060269",17.913,6,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X040055",23.17733333,21,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050184",18.141,5,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X050085",16.01933333,14,"South",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1968,"X060270",20.76066667,4,"West",0.717666666666667,0.648,0.745333333333333,0.840666666666667,0.636666666666667,17.9216666666667,19.3666666666667,18.7466666666667,16.9333333333333,16.64,19.1483333333333,20.5133333333333,19.7966666666667,18.0733333333333,18.21
1969,"X050110",22.90566667,5,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060116",21.53466667,8,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060131",40.955,1,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X040070",20.04033333,16,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060254",15.46333333,23,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060028",15.411,9,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050247",30.992,7,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X040036",23.48766667,8,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050099",12.544,23,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X040045",27.87133333,6,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X040046",19.353,14,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060135",20.0385,6,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060091",22.62966667,11,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050088",20.252,1,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060113",26.039,5,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X040055",20.04833333,22,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060266",24.299,5,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060228",18.15766667,7,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060141",15.16866667,10,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050263",17.675,16,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050289",22.28533333,6,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050255",24.78366667,5,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050229",22.13333333,8,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060180",19.224,17,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060093",25.87366667,3,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060133",62.642,1,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X040033",27.7955,2,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060251",24.6225,19,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060149",11.59133333,32,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060089",17.76466667,30,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060264",17.271,15,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060267",16.54966667,20,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050085",19.92233333,15,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060270",22.995,5,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060253",16.048,10,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050116",20.35133333,7,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060269",21.7,7,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050134",13.81266667,2,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060117",16.64833333,13,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050103",18.84566667,12,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X040019",21.824,15,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050193",27.26166667,1,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X050184",18.65633333,6,"South",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1969,"X060115",19.935,9,"West",0.65075,0.586,0.717666666666667,0.746666666666667,0.552666666666667,18.4483333333333,19.4866666666667,19.51,17.2933333333333,17.5033333333333,19.6066666666667,20.7233333333333,20.5966666666667,18.6133333333333,18.4933333333333
1970,"X040055",19.65366667,23,"South",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X060028",16.715,10,"South",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X050110",17.692,6,"South",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X040036",21.888,9,"South",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X040070",15.96233333,17,"South",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X050099",13.109,24,"South",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X060254",15.97566667,24,"West",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X060091",28.653,12,"West",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X040045",33.312,7,"South",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X060116",19.16166667,9,"West",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X060228",14.93066667,8,"West",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X040046",20.73066667,15,"South",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X060133",81.9375,2,"West",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X050289",17.65233333,7,"South",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X060093",23.99575,4,"West",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X050103",19.03366667,13,"South",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X060135",14.95,7,"West",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X060113",25.518,6,"West",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
1970,"X060149",10.66633333,33,"West",0.727166666666667,0.691333333333333,0.761333333333333,0.777333333333333,0.678666666666667,18.4025,19.8133333333333,19.8,16.94,17.0566666666667,19.5491666666667,20.4933333333333,20.7466666666667,18.6233333333333,18.3333333333333
