Year,050229,050247,060087,060089,060091,060093,060113,060115,060116,060117,060118,060119,060131,060133,060135,060141,060149,060180,060227,060228,060251,060253,060254,060264,060266,060267,060269,060270,060271
1994,46.81833333,17.337,15.3045,8.646666667,18.82533333,19.1485,26.282,16.53633333,15.95433333,12.421,18.97666667,14.28466667,17.97233333,26.37,14.587,14.36633333,11.57466667,13.454,18.87666667,15.37766667,14.949,17.05066667,15.27333333,12.47433333,21.065,13.19433333,20.64266667,16.99233333,12.898
1993,22.245,19.33133333,19.94725,10.11333333,19.67266667,20.06875,27.20433333,13.986,24.161,13.282,18.62633333,11.533,16.94466667,22.48933333,14.44166667,12.46366667,8.895333333,12.42533333,15.31233333,13.652,13.9065,13.32066667,11.8,18.02566667,18.38833333,13.51533333,14.45433333,13.561,10.568
1992,12.048,18.92666667,21.671,15.66,23.316,20.096,20.46333333,14.87533333,19.28166667,12.98166667,21.295,13.42933333,15.75933333,22.486,15.633,15.40533333,11.73066667,15.51433333,16.00666667,12.27333333,14.9305,14.72533333,10.06233333,12.132,16.92033333,13.67133333,13.012,15.46133333,12.289
1991,14.77533333,20.98766667,17.318,14.52033333,22.97033333,23.62175,27.67166667,13.88766667,19.11433333,14.77533333,20.11966667,14.289,17.11733333,22.684,15.77033333,12.98033333,10.42033333,14.413,16.90933333,16.08133333,18.0195,16.91466667,13.35833333,14.732,16.33833333,14.741,13.89666667,16.13433333,12.675
1990,35.69433333,17.537,21.44475,15.16,20.898,28.5,22.753,16.62533333,18.00266667,15.323,23.95566667,18.596,18.973,25.91966667,16.26666667,17.13433333,14.097,17.448,17.91666667,14.00966667,21.623,17.84866667,12.144,15.945,19.45233333,14.89433333,20.08666667,18.711,12.11633333
1989,28.37666667,25.923,20.03625,12.16033333,20.54766667,23.075,28.69633333,12.668,23.493,16.09366667,21.32666667,19.11033333,19.33566667,25.72466667,16.09466667,13.33066667,10.329,20.65433333,20.47233333,13.825,18.545,15.00133333,14.04933333,19.58266667,17.842,15.97733333,20.76066667,17.912,14.19133333
1988,37.05933333,25.02833333,25.27525,12.58766667,22.456,20.842,27.84266667,20.924,18.554,15.13966667,18.09666667,17.20966667,17.16333333,25.639,16.43966667,15.931,7.394,21.68233333,19.90166667,17.658,16.4785,21.193,15.067,11.09333333,20.89333333,15.39166667,16.56266667,15.14766667,14.41433333
1987,22.054,20.75866667,22.7125,14.04533333,20.721,23.00775,29.09466667,13.589,22.98466667,14.28766667,22.282,22.72833333,18.14533333,24.282,17.66633333,15.57066667,10.05266667,17.889,17.23533333,14.05466667,15.199,16.28166667,10.216,14.37833333,16.96266667,13.98633333,16.63766667,14.977,16.71566667
1986,28.079,23.77933333,19.819,14.49266667,23.66466667,30.74,28.85866667,17.362,18.07133333,18.51933333,25.67033333,15.98133333,18.555,24.745,20.034,15.80533333,13.051,17.18666667,19.445,15.414,20.5875,15.31333333,14.54433333,19.41366667,16.84866667,14.6,18.71866667,15.65866667,13.523
1985,33.13566667,27.054,23.27375,15.60466667,18.47733333,19.63,22.70533333,16.44866667,19.534,14.60966667,21.80633333,15.637,19.209,27.423,17.14633333,16.66066667,12.21133333,23.36633333,19.80633333,17.41966667,24.964,16.312,17.14066667,16.11666667,21.735,14.96466667,20.785,14.15366667,12.091
1984,29.78333333,31.04933333,19.51975,10.48633333,20.55666667,22.1315,30.40066667,16.79233333,20.96566667,15.98233333,25.66366667,20.11533333,17.692,23.003,18.12866667,17.84533333,17.83766667,20.426,25.42333333,17.434,18.2845,17.21433333,14.025,18.88566667,20.367,14.919,18.70933333,17.759,17.97633333
1983,34.67733333,23.58733333,23.1405,11.36833333,22.10933333,23.56975,29.568,17.34466667,18.866,18.22133333,22.32466667,16.16166667,19.18966667,28.97233333,15.75933333,20.873,11.523,21.80833333,19.525,19.69233333,20.844,22.94866667,18.35866667,17.51033333,23.103,15.74933333,18.49966667,18.96,16.38933333
1982,23.695,22.46366667,20.02275,15.87633333,20.208,24.18525,31.98066667,15.84133333,18.10966667,17.076,23.80033333,21.86633333,19.86466667,26.93166667,13.23533333,15.883,11.01233333,18.872,24.28366667,16.99266667,20.3525,17.85833333,13.679,15.59533333,18.01533333,19.07233333,19.362,14.00233333,14.15233333
1981,24.59733333,22.23066667,26.33875,14.159,24.17133333,21.891,25.893,18.58733333,18.55433333,16.039,24.50333333,16.934,16.806,23.17266667,10.41933333,13.791,13.41866667,21.19566667,21.24766667,16.286,16.736,13.11733333,12.28433333,15.93933333,20.38233333,11.28633333,16.92366667,20.31866667,16.49233333
1980,19.178,22.72333333,21.54675,16.824,17.44133333,23.339,21.77533333,17.518,20.765,17.072,26.28966667,17.38466667,17.70266667,27.09266667,17.072,21.69066667,11.647,20.35533333,25.62466667,19.72566667,11.3295,14.30133333,12.62333333,12.30533333,17.47466667,13.508,16.25933333,17.397,18.754
1979,18.02733333,26.344,24.32175,14.645,21.84466667,23.99375,29.471,17.47933333,17.94333333,16.03533333,24.611,17.621,18.39833333,26.819,12.47033333,15.318,11.56366667,19.84633333,20.71266667,18.50066667,14.149,14.80633333,13.839,16.809,19.452,15.48633333,17.636,15.82933333,18.78133333
1978,38.55766667,23.505,26.78133333,17.42366667,25.17366667,26.0785,28.948,20.82566667,14.47233333,17.27366667,28.343,16.687,19.32366667,29.79266667,16.64333333,15.99266667,12.37033333,19.67666667,23.026,20.62733333,15.1915,15.77633333,20.56733333,13.34366667,19.759,16.314,19.31366667,16.67833333,15.156
1977,26.76633333,24.59933333,26.381,16.79733333,21.196,26.74575,29.67766667,19.34,18.27933333,17.954,24.46933333,20.01033333,24.53466667,33.91733333,16.05366667,17.63466667,13.61833333,19.16133333,25.127,14.59333333,18.2915,14.269,13.99833333,16.46,17.44333333,14.013,16.58833333,19.28266667,18.49666667
1976,15.81933333,28.48666667,20.84333333,15.114,20.90766667,24.7605,30.751,16.10733333,16.248,16.91833333,28.56766667,20.034,22.99333333,33.47533333,15.59333333,18.525,11.69466667,21.753,21.81566667,18.07933333,18.2785,13.83266667,15.55233333,17.50033333,22.70266667,14.948,17.87333333,18.015,18.344
1975,19.759,26.21233333,22.58333333,14.32733333,26.00066667,25.66675,25.5,18.92166667,17.421,18.26166667,34.502,21.59233333,23.82966667,29.06066667,16.62766667,17.13666667,11.287,22.79,26.70066667,18.572,19.2985,20.06966667,15.377,18.54466667,17.53333333,13.44266667,16.318,19.422,19.97733333
1974,31.95233333,22.864,27.767,18.651,26.24733333,21.8275,30.704,18.88466667,17.34933333,15.855,32.11266667,18.28366667,21.91133333,39.16466667,16.22033333,13.84466667,11.054,21.62133333,22.477,18.447,20.8525,19.779,13.98533333,16.52966667,17.112,16.90866667,14.57366667,18.93066667,14.671
1973,46.23766667,23.36666667,34.002,15.10266667,20.17933333,21.863,25.6505,22.98333333,21.48266667,15.75366667,36.67,18.83433333,28.913,39.05166667,15.47533333,16.26766667,11.20733333,18.71766667,23.729,17.892,12.0935,18.05,15.33033333,14.30166667,17.12433333,14.46566667,19.873,15.84566667,20.34366667
1972,30.095,26.8685,,17.725,19.90866667,24.15925,28.7395,16.466,19.46633333,16.148,41.944,16.2105,36.745,58.1495,17.27466667,16.38466667,13.67133333,22.18966667,,16.244,14.944,14.16366667,17.73833333,15.61833333,20.31866667,17.54033333,22.63666667,17.11066667,18.70766667
1971,28.35166667,29.7025,,14.61733333,20.10933333,20.8155,35.7535,18.677,21.19666667,15.615,,17.323,42.9495,67.994,16.608,18.51133333,12.846,23.04566667,,13.724,18.2955,14.86166667,16.34533333,17.94833333,22.88566667,14.471,23.67433333,19.529,14.76166667
1970,21.61366667,27.946,,14.74366667,28.653,23.99575,25.518,18.4315,19.16166667,16.48333333,,,54.386,81.9375,14.95,18.18033333,10.66633333,26.509,,14.93066667,20.039,19.01666667,15.97566667,16.47066667,18.96,14.88333333,18.462,22.45833333,16.96533333
1969,22.13333333,30.992,,17.76466667,22.62966667,25.87366667,26.039,19.935,21.53466667,16.64833333,,,40.955,62.642,20.0385,15.16866667,11.59133333,19.224,,18.15766667,24.6225,16.048,15.46333333,17.271,24.299,16.54966667,21.7,22.995,20.35866667
1968,25.24533333,32.5475,,18.49866667,21.64633333,18.235,34.373,17.4155,17.4895,16.29766667,,,,,16.497,15.25933333,12.97966667,23.49833333,,15.899,17.1845,16.77466667,15.299,15.814,23.44833333,15.813,17.913,20.76066667,16.624
1967,23.183,26.367,,15.88866667,21.53233333,14.529,32.812,19.2185,24.344,20.95733333,,,,,20.8615,16.47833333,13.34033333,19.71733333,,16.93366667,18.732,16.178,15.87066667,16.13366667,26.621,15.65633333,21.52033333,18.387,15.65
1966,37.07066667,32.829,,15.886,28.75433333,,42.187,19.476,24.337,15.58666667,,,,,22.557,19.99,12.313,17.291,,19.672,22.4455,16.71633333,16.22,21.55833333,21.211,19.80566667,21.55333333,21.48133333,16.89366667
1965,42.24266667,28.609,,18.50233333,30.261,,60.937,19.131,23.6325,14.67433333,,,,,24.01,17.49833333,13.322,17.96666667,,18.748,23.001,20.183,12.77266667,17.62,32.45266667,14.987,21.78633333,24.73266667,21.867
1964,31.101,29.9135,,17.264,31.079,,,21.3455,23.403,16.50766667,,,,,35.4055,17.34233333,13.94733333,17.62933333,,24.343,23.036,17.23433333,12.529,20.40666667,,17.26033333,23.227,,26.38566667
1963,51.92,31.903,,21.25666667,32.306,,,22.0275,27.6485,16.18166667,,,,,,16.97733333,14.06433333,20.72233333,,21.533,21.207,19.00266667,12.30266667,23.66866667,,17.38633333,20.276,,17.76866667
1962,44.201,,,14.65966667,35.577,,,35.033,26.7165,15.84533333,,,,,,17.148,14.944,18.77633333,,,17.358,20.23333333,14.01766667,26.32033333,,17.02266667,,,22.40833333
1961,,,,18.951,30.261,,,30.396,,19.64266667,,,,,,25.46833333,12.28466667,17.656,,,27.6875,18.13366667,20.903,21.64966667,,15.479,,,26.543
1960,,,,19.046,36.395,,,,,21.263,,,,,,23.275,14.06866667,20.46,,,21.504,26.213,11.28433333,25.22066667,,19.334,,,32.074
1959,,,,16.29866667,51.934,,,,,25.814,,,,,,,12.044,17.01333333,,,29.023,,12.82166667,28.664,,19.89933333,,,37.765
1958,,,,20.962,,,,,,26.381,,,,,,,16.299,22.615,,,20.2205,,15.21366667,25.81733333,,19.53233333,,,35.645
1957,,,,19.45133333,,,,,,28.108,,,,,,,13.673,22.52866667,,,21.007,,17.37433333,36.777,,20.30033333,,,44.6
1956,,,,14.06766667,,,,,,,,,,,,,16.90833333,18.43366667,,,22.5525,,12.37233333,45.905,,28.16566667,,,58.613
1955,,,,22.76566667,,,,,,,,,,,,,12.196,21.54833333,,,27.467,,15.06366667,56.581,,16.09166667,,,
1954,,,,21.961,,,,,,,,,,,,,15.27166667,26.59033333,,,28.468,,12.957,,,23.70866667,,,
1953,,,,17.03533333,,,,,,,,,,,,,13.21533333,33.34433333,,,31.03,,15.26933333,,,29.56766667,,,
1952,,,,19.592,,,,,,,,,,,,,11.67566667,,,,29.92,,14.50566667,,,32.45866667,,,
1951,,,,20.588,,,,,,,,,,,,,13.979,,,,29.6785,,17.55766667,,,29.432,,,
1950,,,,19.70133333,,,,,,,,,,,,,17.246,,,,,,18.61566667,,,50.399,,,
1949,,,,17.64966667,,,,,,,,,,,,,15.49033333,,,,,,20.06833333,,,,,,
1948,,,,18.97933333,,,,,,,,,,,,,16.37633333,,,,,,16.53666667,,,,,,
1947,,,,23.19533333,,,,,,,,,,,,,17.39766667,,,,,,24.393,,,,,,
1946,,,,18.819,,,,,,,,,,,,,21.02766667,,,,,,,,,,,,
1945,,,,19.75866667,,,,,,,,,,,,,19.025,,,,,,,,,,,,
1944,,,,19.957,,,,,,,,,,,,,23.773,,,,,,,,,,,,
1943,,,,18.3475,,,,,,,,,,,,,22.328,,,,,,,,,,,,
1942,,,,22.447,,,,,,,,,,,,,24.805,,,,,,,,,,,,
1941,,,,23.99,,,,,,,,,,,,,30.2145,,,,,,,,,,,,
1940,,,,28.063,,,,,,,,,,,,,33.7995,,,,,,,,,,,,
1939,,,,,,,,,,,,,,,,,41.311,,,,,,,,,,,,
1938,,,,,,,,,,,,,,,,,61.3465,,,,,,,,,,,,
1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
